,date,tweet,hashtags
2475,2020-06-15,"@tcuide Gente... Cadê as máscaras?! Se a gente quer ser respeitada, precisa se respeitar e se cuidar primeiro! #MulheresDerrubamBolsonaro #autocuidado","#MulheresDerrubamBolsonaro, #autocuidado"
2486,2020-06-14,Quantas vezes você se diminuiu com base na opinião dos outros e não no que você é de verdade ?   #autosabotagem #autocuidado #julgamento #autodepreciaçao,"#autosabotagem, #autocuidado, #julgamento, #autodepreciaçao"
2508,2020-06-11,"A luta de cada um é individual e por isso você precisa saber quais os gatilhos que te fazem pirar e evitá-los constantemente, não por ser covarde, mas pra ser curado! #emoções  #resiliencia  #autocuidado","#emoções, #resiliencia, #autocuidado"
2510,2020-06-11,"#DicaVidaVeda  Ao acordar, tenha um momento de auto observação 💚  Preste atenção em como está seu corpo, seus sentidos, como estão suas emoções e se você conseguiu realmente descansar durante a noite de sono 💤  #Saúde #Amor #Autocuidado #Ayurveda","#DicaVidaVeda, #Saúde, #Amor, #Autocuidado, #Ayurveda"
2514,2020-06-11,Quem AMA (se) CUIDA.  #amor #autocuidado #autorresponsabilidade #meditação #Psicologia #psicologiapositiva #meditativamente,"#amor, #autocuidado, #autorresponsabilidade, #meditação, #Psicologia, #psicologiapositiva, #meditativamente"
2521,2020-06-09,"Autocuidado nem sempre é ficar num lugar confortável, hein? As vezes é agir pelo contrário do seu impulso, pegar sua espada e enfrentar a ansiedade cara a cara! #autocuidado",#autocuidado
2529,2020-06-08,Vamos cuidar da nossa saúde mental com o mesmo esforço que insistimos em fazer a pessoa que a estraga ficar.  #autocuidado,#autocuidado
2531,2020-06-08,Você sabe o que é mindfulness? Mais tarde vamos falar sobre essa técnica para combater a ansiedade.  #ansiedade #depressao #autocuidado #isolamentosocial,"#ansiedade, #depressao, #autocuidado, #isolamentosocial"
2551,2020-06-07,"Cultivar sofrimento atrai sofrimento. Não dramatize os fatos, não exagere e não fique só pensando no pior. É preciso reagir, o bom humor atrai coisas boas! Kenya Diehl #Autismo #autismomake #Motivation #autocuidado","#Autismo, #autismomake, #Motivation, #autocuidado"
2566,2020-06-07,Dois hábitos que eu to tentando implementar na minha rotina e to apaixonada: #skincare e #Yoga   São os únicos momentos do dia que eu esqueço tudo e foco apenas em mim! Delícia! #autocuidado,"#skincare, #Yoga, #autocuidado"
2591,2020-06-05,E umas das coisas que aprendi é que se deve viver apesar de...   #psicoterapia #autocuidado #autoconhecimento,"#psicoterapia, #autocuidado, #autoconhecimento"
2599,2020-06-04,status atual:  fugindo dos jornais  adeus notícias sem condições ...  #autocuidado  #relax,"#autocuidado, #relax"
2608,2020-06-03,Acreditar que sempre  é possível!!! #amorproprio #autocuidado,"#amorproprio, #autocuidado"
2622,2020-06-02,• validar ou normalizar seus sentimentos; • adicionar outro nível de conexão à sua vida; • gerenciar o diálogo interno de maneira mais saudável!  Conte conosco para lhe auxiliar neste caminho!  #EspacoCoral #psicoterapia #psicologiaclinica #saudemental #autocuidado,"#EspacoCoral, #psicoterapia, #psicologiaclinica, #saudemental, #autocuidado"
2636,2020-06-01,Aplique a generosidade a si mesmo e viva com mais leveza.  #autocuidado,#autocuidado
2639,2020-06-01,"Vidas,sejam elas de ""quais cores"" forem importam! Estamos em um momento em que tudo emerge com intensidade maior...Devemos usar isso em nosso favor, trazendo à tona nossos melhores recursos para progredir!Que tal? #NovoMundo #TodasAsVidasImportam #VidasNegrasImpotam #autocuidado","#NovoMundo, #TodasAsVidasImportam, #VidasNegrasImpotam, #autocuidado"
2746,2020-05-30,me mimando com a cervejinha que gosto pra dar uma aliviada nessa cólica 😰  #autocuidado 😚✌🏼,#autocuidado
2754,2020-05-30,"Preserve sua saúde mental! Nada vai adiantar gritar, falar ou esbravejar se a pessoa não quer ouvir, ou simplesmente não vai dar atenção pra sua chateação... Existem momentos que calar é necessário.  O silêncio também fala!  #desapegamiga #SaudeMental #amorproprio #autocuidado","#desapegamiga, #SaudeMental, #amorproprio, #autocuidado"
2769,2020-05-29,Dicas da psi aqui lá no @chatadegalocha7   Porque propagar as noções de autocuidado é essencial. 🙏🏾  #autocuidado #autoestima #olharparasi #takecareofyourself,"#autocuidado, #autoestima, #olharparasi, #takecareofyourself"
2774,2020-05-28,hoje to só escrevendo meus tweet revoltado e apangando antes de enviar. #autocuidado,#autocuidado
2781,2020-05-27,Todo tratamento psicanalítico é uma tentativa para libertar o amor recalcado.  Sigmund Freud  #facaanalise #autocuidado  @lugomes.psicanalista,"#facaanalise, #autocuidado"
2782,2020-05-27,"@fvazndohg 🖤 Hauahaua tô rindo tanto, e vamos de #autocuidado",#autocuidado
2794,2020-05-26,Amanhã eu vou descer na horta e pegar absolutamente tudo que seja passível de ser utilizado num spa day #autocuidado,#autocuidado
2804,2020-05-26,"Bom dia pra vc geminiane que está com dificuldade de segurar a língua dentro da boca. Feche-a um pouco e olhe pra dentro, se cuide, se namore. No mundo aki fora tem gente d+ falando! #TercaDetremuraSDV #bemestar #autocuidado #geminiana","#TercaDetremuraSDV, #bemestar, #autocuidado, #geminiana"
2807,2020-05-25,quem diria que pra pipoca ficar boa é preciso panela limpa e milho novo #autocuidado,#autocuidado
2810,2020-05-25,"A minha pele nunca foi perfeita, sempre foi oleosa, aparece umas espinhas, tem umas manchinhas e os poros são bem dilatados  #skincare #cuidadoscomapele #autocuidado #quarentena","#skincare, #cuidadoscomapele, #autocuidado, #quarentena"
2816,2020-05-24,Dica do dia:   “Pare de mandar mensagens e verás quantas plantas mortas está regando. Arranque todas as ervas daninhas e abra espaço para que novas sementes germinem na sua vida.”.  #autocuidado,#autocuidado
2826,2020-05-22,"Não entregue as chaves da sua vida, para alguém  que não sabe fazer bom uso dela.  #dependenciaemocional  #amorproprio  #desapego  #apego  #liberdade #autocuidado","#dependenciaemocional, #amorproprio, #desapego, #apego, #liberdade, #autocuidado"
2836,2020-05-22,Fazendo aquele macarrão maroto na madrugada que eu não sou obrigado a passar fome a toa sendo que eu tenho comidinha #serespeite #cuidedevocê #autocuidado,"#serespeite, #cuidedevocê, #autocuidado"
2853,2020-05-19,"""Olharmos com mais compassividade, para nós e nossa trajetória, contribui para maior acolhimento, tolerância &amp; compaixão, com os erros já cometidos e pode diminuir a alto relevância que atribuímos a cada passo dado.""   #saúdeemocional #autoconhecimento #autocuidado #terapia","#saúdeemocional, #autoconhecimento, #autocuidado, #terapia"
2857,2020-05-19,"Uma hidratação no cabelo deixa a gente bem garota propaganda da loreal naquela voltinha seguida pelo ""porque você vale muito"" né? #autocuidado",#autocuidado
2861,2020-05-19,Pare agora e respire fundo 10 vezes! 🧘🏻‍♀️ #meditação #autocuidado,"#meditação, #autocuidado"
2881,2020-05-17,"Paz cabalística: pré-poo, shampoo, máscara de nutrição, condicionador e creme de pentear. #ProjetoRapunzel #Autocuidado","#ProjetoRapunzel, #Autocuidado"
2894,2020-05-16,"Presença, força e leveza. A Yoga é uma transformação que acontece de dentro pra fora 🙌🏽✨.  #yoga #paz #vida #fit #fitness #autocuidado #amor #bh #emcasa","#yoga, #paz, #vida, #fit, #fitness, #autocuidado, #amor, #bh, #emcasa"
2917,2020-05-15,"Como Capricórnio é uma energia ainda deveras relevante no momento, há muita movimentação na esfera das estruturas, governos e coisas em grande escala, vindas das altas hierarquias. . #signos #astrologia #previsoes #retrogrado #autoconhecimento #planetas #astros #autocuidado","#signos, #astrologia, #previsoes, #retrogrado, #autoconhecimento, #planetas, #astros, #autocuidado"
2919,2020-05-15,"@crix_1992 #AutoCuidado é ora de vc se purificar, gratiluz",#AutoCuidado
2920,2020-05-15,Área e cozinha brilhando. #autocuidado,#autocuidado
2926,2020-05-14,"Pare de rolar o feed! Ele é infinito, mas você não. #saudemental #isolamento #redesociais #individualismo #ócio #autocuidado #psicologia #psicoterapia #psicoterapiaonline #psicanalise","#saudemental, #isolamento, #redesociais, #individualismo, #ócio, #autocuidado, #psicologia, #psicoterapia, #psicoterapiaonline, #psicanalise"
2929,2020-05-14,Ainda dá tempo hein 😉 Vai lá corre! Segue teu rumo Vai ser feliz Vai se cuidar Trate de se amar ❤  #vaiserfeliz #autocuidado #amorproprio #amese #cuidadatuavida,"#vaiserfeliz, #autocuidado, #amorproprio, #amese, #cuidadatuavida"
2947,2020-05-13,"Se você aprender a se amar profundamente, ninguem terá coragem de oferecer menos do que você merece!   #AmorProprio #autocuidado","#AmorProprio, #autocuidado"
2997,2020-05-08,"Aprende: Te blinda,te benze, te enche de amor, que o que não for verdadeiro bate e volta. 🧿 #teblinda #autocuidado","#teblinda, #autocuidado"
3001,2020-05-08,"Certas coisas, pouquíssimas pessoas precisam ficar sabendo, principalmente quando envolve nossos sonhos e planos que não se concretizaram. Eu prefiro me resguardar, já que não sei o que o outro pensa e deseja pra mim.  #autocuidado #planosfuturos #fe","#autocuidado, #planosfuturos, #fe"
3002,2020-05-08,fazendo uma playlist enxutinha e gostosinha chamada O VINHO DA SEXTA🍷 #autocuidado,#autocuidado
3014,2020-05-07,Manter o equilíbrio em tempos de isolamento social é uma atitude de responsabilidade com a vida. Cuide-se. #saudepublica #comportamentodesaude #positividade #autocuidado #emocoesevida.,"#saudepublica, #comportamentodesaude, #positividade, #autocuidado, #emocoesevida"
3015,2020-05-07,Banheiro limpinho dps de 1h me matando p limpar! meu ciático que lute dps kkkk coloquei cheirinho em cada cantinho💘 #autocuidado,#autocuidado
3032,2020-05-05,hoje escutei um disco inteirinho do david bowie  #autocuidado,#autocuidado
3042,2020-05-05,"@ingridmartins__ sensação de dever cumprido, né? #autocuidado!💜",#autocuidado
3055,2020-05-03,Frase da imagem: música AmarElo - Emicida feat Majur e Pabllo Vittar #oalimentarse #alimentarse #nutricaoacolhedora #nutricaosemdieta #nutricaosemprescricao #comportamentoalimentar #semrestricoes #corpolivre #bodypositive #terapianutricional #corpolivre #restricao #autocuidado,"#oalimentarse, #alimentarse, #nutricaoacolhedora, #nutricaosemdieta, #nutricaosemprescricao, #comportamentoalimentar, #semrestricoes, #corpolivre, #bodypositive, #terapianutricional, #corpolivre, #restricao, #autocuidado"
3060,2020-05-03,"um quartinho de bala, será? #autocuidado",#autocuidado
3061,2020-05-03,"Você ficar se comparando com tudo quanto é mulher é ótimo... pra indústria das cirurgias plásticas, da maquiagem e todos que dependem de você se sentir insuficiente para lucrar.  #autoestima #autocuidado","#autoestima, #autocuidado"
3091,2020-05-01,"Saudades de unhas feitas , fazer a sobrancelha, fazer o cabelo! Gente, vocês tem alguma dica de como cuidar sozinha? #help #autocuidado","#help, #autocuidado"
3112,2020-04-29,É incrível como fazer uma máscara de argila e hidratar o cabelo te faz se sentir uma nova mulher 👠 #selfcare #autocuidado,"#selfcare, #autocuidado"
3131,2020-04-27,"Se a nutricionista fala ""comer porcaria"" e ""dia do lixo"" é pra passar longe. Sua saúde mental e relação com a alimentação agradece. #saudemental #autocuidado","#saudemental, #autocuidado"
3141,2020-04-26,a gabriela de amanhã vai ter massa de panqueca que acabei de fazer prontinha pro café da manhã #autocuidado,#autocuidado
3145,2020-04-25,"Se amar também significa se afastar de qualquer pessoa, assunto  e ou situação que te faça ficar mal. #Relaciones #relacionamentos #amores #vida #amorproprio #autocuidado","#Relaciones, #relacionamentos, #amores, #vida, #amorproprio, #autocuidado"
3147,2020-04-25,"A live ontem foi ótima.  Quem não pode assitir, ainda dá tempo. Fica disponível no instagram até às 18:00 de hoje. @ori.afrofuturo   #autocuidado #oriafrofuturo #mulheresnegras #ori","#autocuidado, #oriafrofuturo, #mulheresnegras, #ori"
3152,2020-04-24,"Aí fica pedindo, “ aí add essa menina, preciso ver o que ele comentou na foto dela” aí me empresta seu insta preciso fuçar nele #amorpropio #autocuidado","#amorpropio, #autocuidado"
3157,2020-04-23,"Estava pensando esses dias que ninguém oferece o que não tem.. ngm oferece dinheiro sem ter. Ngm oferece carona sem ter o carro. Ngm oferece comida, sem ter a comida. Então tbm não dá pra oferecer amor, se não existe o amor próprio.. #autocuidado",#autocuidado
3162,2020-04-22,NEM TUDO vale a pena... e NEM TODOS também!!!  #tatianedotas #pensamentos #ansiedade #bemestar #autocuidado #motivacao #empatia #positividade #espiritualidade #respeito #fe #feliz #sabedoria  #mulheres,"#tatianedotas, #pensamentos, #ansiedade, #bemestar, #autocuidado, #motivacao, #empatia, #positividade, #espiritualidade, #respeito, #fe, #feliz, #sabedoria, #mulheres"
3165,2020-04-22,"Vivemos um momento em que somos, constantemente, convocados a expressar nossas “opiniões”, “pontos de vista”, “posição política”... O acompanhamento psicológico ajuda a entender se isso faz parte de sua característica pessoal ou não. #autoestima #autocuidado","#autoestima, #autocuidado"
3170,2020-04-21,E não esquece: vai passar. ✨ #NiteroiCriativa #FiqueEmCasa #FicaEmCasa #Quarentena #Niteroi #SaudeMental #Autocuidado,"#NiteroiCriativa, #FiqueEmCasa, #FicaEmCasa, #Quarentena, #Niteroi, #SaudeMental, #Autocuidado"
3173,2020-04-21,"O fato é que cada pessoa tem que realizar algo de diferente, exclusivamente seu.” (Carl G. Jung – O homem e seus símbolos)""   Psicólogo Diego Petit [21] 99829-9493 CRP: 05/59706  #atitude #ressignificação #escolhas #autocuidado #autoconhecimento #autodesenvolvimento","#atitude, #ressignificação, #escolhas, #autocuidado, #autoconhecimento, #autodesenvolvimento"
3179,2020-04-20,Bom dia!!!  As coisas  Mudam de Lugar E é tão Natural Não é simples  Arrastar a mobília Mas depois Que ela se move Percebemos Que o impedimento  Era apenas o medo  #autoamor #autocuidado,"#autoamor, #autocuidado"
3183,2020-04-19,jantei um belíssimo pão com ovo frito pois #autocuidado,#autocuidado
3196,2020-04-18,Atenção para o que você anda aceitando. Não tenha medo de recusar aquilo que é bem menos do que você merece.  Bom sábado 🌹 Abraços da Si 🤗 #autoestima #autocuidado #amorproprio #respeito #terapiaonline #simonelimapsi #psicologaemfortaleza #terapia #hipnose,"#autoestima, #autocuidado, #amorproprio, #respeito, #terapiaonline, #simonelimapsi, #psicologaemfortaleza, #terapia, #hipnose"
3199,2020-04-17,"hidratei cabelo com mel e babosa, esfoliei o rosto e hidratei com mel, babosa e açúcar. tô cheirosíssima e altamente gostosa. #autocuidado",#autocuidado
3200,2020-04-17,"Menina, tu é alto astral, tu é companhia, tu é amor e harmonia ♥️  #poesia #amorproprio #autocuidado #autoconhecimento","#poesia, #amorproprio, #autocuidado, #autoconhecimento"
3208,2020-04-15,Dia aí a quarentena também adiou o seu cabelo dos sonhos ou vocês estão tratando com força? #quarentena #quarentenaBrasil #cabelo #autocuidado,"#quarentena, #quarentenaBrasil, #cabelo, #autocuidado"
3216,2020-04-15,"Se você cuida bem das pessoas, lembre-se: você também é uma... @MinutodaPsico, por Lavínia Lins #lavinialins #minutodapsico #psicologia #reflexao #frases #pensamentos #autocuidado","#lavinialins, #minutodapsico, #psicologia, #reflexao, #frases, #pensamentos, #autocuidado"
3219,2020-04-14,"chuva, a temperatura deu uma quedinha, vou cozinhar polenta com molho de cogumelo pra mais tarde e tomar um vinho #autocuidado",#autocuidado
3224,2020-04-14,Bom dia meninas vamos votar na Gizelly #autocuidado,#autocuidado
3235,2020-04-12,"Aplausos para a entrevista com Mandetta...com objetividade,  clareza e sensatez  ele esclareceu a todos o que realmente devemos fazer como cidadãos conscientes...#autocuidado #respeitoaocoletivo #aplausos  #Fantástico","#autocuidado, #respeitoaocoletivo, #aplausos, #Fantástico"
3236,2020-04-12,Tem umas toalhas que são TÃO ÁSPERAS que você se enxuga e obrigatoriamente executa um processo de esfoliação né meninas? #autocuidado,#autocuidado
3244,2020-04-11,Altos conteúdos inconscientes pipocando pra superfície por aqui nesses tempos de isolamento. E aposto que por aí também! Bora trabalhar neles? #autoconhecimento #coragem #desenvolvimento #autocuidado,"#autoconhecimento, #coragem, #desenvolvimento, #autocuidado"
3247,2020-04-11,"Para a sua dose diária de amor-próprio: julgue menos, ame mais. Vale para você em relação aos outros, mas, principalmente, você com você mesmo.  #AmorPróprio #Autocuidado #EquilíbrioEspiritual","#AmorPróprio, #Autocuidado, #EquilíbrioEspiritual"
3248,2020-04-11,"Dica do dia: Mantenha sua terapia em dia, porque poucas coisas importam tanto quanto a sua saúde mental... ♡ #façaterapia #processodeindividuação #autocuidado #autoconhecimento","#façaterapia, #processodeindividuação, #autocuidado, #autoconhecimento"
3276,2020-04-08,#Autocuidado pra mim é aprender a dizer não!,#Autocuidado
3280,2020-04-07,Mesmo que ninguém vá sentir #autocuidado #seimemimar,"#autocuidado, #seimemimar"
3292,2020-04-06,Lembrem-se: um dia de cada vez. Não se sobrecarreguem. #autocuidado,#autocuidado
3303,2020-04-06,Hoje passarei o dia votando em Marcela #autocuidado,#autocuidado
3320,2020-04-03,Ah o jeito que ela acaba com a própria imagem é diferente.  #autocuidado,#autocuidado
3326,2020-04-02,"Hoje eu acordei me sentindo tão mal e feia, mas levantei fui tentar arrumar minha sobrancelha e fazer o buço... Aproveitei tomei um banho lavei o cabelo e hidratei... Tô me sentindo bem e linda... 😍✨😜 #autocuidado",#autocuidado
3331,2020-04-02,"Acordou? Meta da água ativa, hein... Preparou seu shot da imunidade? Vc é uma plantinha de muitas emoções...😜😅💦 Bom dia 🇧🇷#CoronavirusPlantao #imunidade #autocuidado","#CoronavirusPlantao, #imunidade, #autocuidado"
3333,2020-04-02,"Muitos empreendedora na verdade , precisam de auto cuidado e saúde mental . Às vezes , é melhor consultar um psicólogo do que fazer um novo curso ou contratar uma consultoria 😉 #saudemental #autocuidado #QUEAULA #empreendedorismo","#saudemental, #autocuidado, #QUEAULA, #empreendedorismo"
3338,2020-04-01,"Fala galera! #quarentena é bom para fazer avaliações e começar novas jornadas, que tal vir com a gente 🙋‍♀️🙋 te convidamos a novas escolhas e experiências #alimentação #autocuidado #pet e #cuidados com a casa 😃🥰","#quarentena, #alimentação, #autocuidado, #pet, #cuidados"
3346,2020-03-30,"Cuide do bem maior que você possui, do seu maior tesouro...você! ♥️ . #amorproprio #mulhernegra #amor #autocuidado #desenvolvimentopessoal #cuidese","#amorproprio, #mulhernegra, #amor, #autocuidado, #desenvolvimentopessoal, #cuidese"
3362,2020-03-28,"Estava meio borocoxô pela manhã, decidida a não atender nenhuma chamada de vídeo hoje. Não resisti à notificações de que  @carlasanrj estava em uma live, brincando de ficar bonita: ""autocuidado é autoamor"". Interagi com ela e, melhorou o meu humor! #autocuidado #cuidedevocê","#autocuidado, #cuidedevocê"
3377,2020-03-27,Inspire... Expire... Inspire...  Está na hora de esquecer um pouco dessa polaridade social e cuidar mais da sua saúde mental.  #ansiedade  #pandemia #autocuidado,"#ansiedade, #pandemia, #autocuidado"
3385,2020-03-26,"meninas, eu estava tristinha por causa do corona aí fui e me dei um celular novo de presente  continuo triste, porém com celular novo  #saudemental #autocuidado","#saudemental, #autocuidado"
3386,2020-03-26,Nada pode ser mais urgente do que a VIDA! Respire e cuide-se! Carregue sua bateria mental com a mesma diligencia que você carrega a bateria do seu celular!  #autocuidado #vida #FicaEmCasa,"#autocuidado, #vida, #FicaEmCasa"
3476,2020-03-21,Você está aproveitando esse tempinho no isolamento para fazer alguma coisa só pra você? Mandem dicaaaas! #autocuidado #quarentena #FiqueEmCasa,"#autocuidado, #quarentena, #FiqueEmCasa"
3492,2020-03-20,comendo comida ~mexicana quase sem sal pra poder tomar um goró com pigas mais tarde #autocuidado,#autocuidado
3538,2020-03-19,"❌OBS: Não tomar o Ibuprofeno, pois acelera a multiplicação do vírus.  #prevencao #airsupport #cuidados #aeroporto #saudecoletiva #dicas #coronavirus #autocuidado","#prevencao, #airsupport, #cuidados, #aeroporto, #saudecoletiva, #dicas, #coronavirus, #autocuidado"
3604,2020-03-17,Atenção a saúde mental ...nesse pandemônio! #fiqueemcasa #autocuidado #avidaimporta #busqueapaz,"#fiqueemcasa, #autocuidado, #avidaimporta, #busqueapaz"
3612,2020-03-17,""" Não posso me achar capaz de tudo, mas também não posso me achar incapaz de qualquer coisa! ""  #Psicologia #autocuidado","#Psicologia, #autocuidado"
3613,2020-03-17,Tudo que fizermos antes de uma pandemia parecerá Alarmista.  Tudo que fizermos depois dela parecerá Insuficiente.  Fique em Casa!  #respeitoaoproximo #autocuidado #coronavirusbrasil #quarentena #fiqueemcasa,"#respeitoaoproximo, #autocuidado, #coronavirusbrasil, #quarentena, #fiqueemcasa"
3615,2020-03-16,"Dica de saúde nº 4: Troquem Coca-Cola por Fanta laranja, a vitamina C presente na laranja ajuda o sistema imunológico. #Saúde #AutoCuidado #TodosContraOCoronaVirus","#Saúde, #AutoCuidado, #TodosContraOCoronaVirus"
3649,2020-03-16,"Pare um pouco, tire um tempo para você organizar seus pensamentos. Não tenha medo de falar sobre o que sente e procure aprender a falar não. Não precisa ser o salvador da pátria.  Cuide de sua saúde mental! #façaterapia #fazendoescolhas #terapiaonlineepresencial #autocuidado #Psi","#façaterapia, #fazendoescolhas, #terapiaonlineepresencial, #autocuidado, #Psi"
3657,2020-03-16,eu acho q sou uma pessoa tão fácil de lidar q acaba dando um efeito inverso e viro difícil DEMAIS essa foi a lição de hj glr e é isto #autoconhecimento sempre amigos #autocuidado  quem discordar 1 errou 2 1,"#autoconhecimento, #autocuidado"
3678,2020-03-15,"Sentir, observar, meditar #haiku #autocuidado","#haiku, #autocuidado"
3704,2020-03-15,Momento de : #autocuidado  #frenemoslacurva  #Covid_19,"#autocuidado, #frenemoslacurva, #Covid_19"
3765,2020-03-09,"(faça você mesmo) Vagas limitadas, garanta já a sua Um novo olhar sobre a tradicionalidade do uso terapêutico das plantas medicinais. #fitoterapia  #chas #kampodeervas  #mtc #tcm #sacrooficio #autocuidado #selfcare #biofarmahortolandia #bioequilibriusacupuntura #plantassagradas","#fitoterapia, #chas, #kampodeervas, #mtc, #tcm, #sacrooficio, #autocuidado, #selfcare, #biofarmahortolandia, #bioequilibriusacupuntura, #plantassagradas"
3766,2020-03-09,"Se você apoia nosso trampo e quer levar isso adiante, compartilhe esse post! 💕 ⠀⠀ #relacionamentos #relacionamentoabusivo #terapia #autocuidado #reflexão #desenvolvimentopessoal #motivacional #reflexãododia #resiliência #achadosdasemana","#relacionamentos, #relacionamentoabusivo, #terapia, #autocuidado, #reflexão, #desenvolvimentopessoal, #motivacional, #reflexãododia, #resiliência, #achadosdasemana"
3812,2020-03-08,"Suas ideias, valores e vontades têm ouvidos atentos, espaço para florescer e um espaço e coração abertos e dispostos a te acolher. Acredite e Encontre este lugar. &lt;3  Seja a Mulher Incrível que você é.  Vamos que Voamos! #MaisAmor #Empatia #Autocuidado  #Feminismo #Feminista","#MaisAmor, #Empatia, #Autocuidado, #Feminismo, #Feminista"
3827,2020-03-06,"Hj eu aprendi que a autossabotagem pode ser simplesmente uma defesa pra vc não fazer o que não quer de coração. Terapia, te amo. Terapeuta, obrigada por existir. #autocuidado",#autocuidado
3828,2020-03-06,Gostei da música nova da @ddlovato. Vamo se amar! #amorpróprio #autocuidado #LoveYourselfForever #DemiLovato,"#amorpróprio, #autocuidado, #LoveYourselfForever, #DemiLovato"
3834,2020-02-29,"Eu amo tomar café sozinha na padaria, às vezes, quando Mateus não dorme em casa eu me permito essa pequena alegria. #autocuidado♥️",#autocuidado
