,texts,targets
285,E mais de 4 mil morreram no mundo todo. Triste isso. Mas o que me preocupa é o nosso psicológico em relação a isso. Por a gente se sentir ameaçados podemos desenvolver comportamentos irracionais e causar ainda mais dano. O bom é controlar a ansiedade...,0
286,A cada crítica de Vingadores minha ansiedade só vai aumentando,0
287,@cyberput0 Ansiedade induzida por café,0
288,Fico puta quando a Ellen começa a me contar a fofoca e do nada some CARALHO EU TENHO ANSIEDADE,0
289,Com vários problema de ansiedade cada dia piorando tomando remédios super fortes sem efeitos e uma grande culpa disso e essas merdas de aulas online eles acham que e fácil fazer um monte de coisa por dia e depois ter que ficar até de madrugada para fazer atividades,0
290,Ansiedade e foda,0
291,"sofro muito com ansiedade cara,  qualquer coisinha já me mata de preocupação que eu falto ter um troço",0
292,E essa ansiedade pro retiro fica como ? 🤔,0
293,como emagrecer quando voce tá  comendo que nem uma filha da puta por causa de ansiedade google pesquisar,0
294,Ansiedade e nome disso,0
295,"Savinho precisa ter essas oportunidades para passar a ansiedade e nervosismo.  Nesse último lance, se tivesse um pouco mais de experiência, teria tirado do Goleiro e feito 1x0.  Tá bem demais na partida o muleke",0
296,@eunaoajudo Toma um chá de camomila ou vai caminhar um pouco para aliviar a ansiedade,0
297,dividida entre gostar de ficar em casa e estar morrendo de ansiedade por ficar tanto tempo em casa,0
298,Será q é ansiedade? Pq eu não consigo dormir,0
299,"Juarez falou que não vai me dar Dinheiro mais pra mim fazer a unha kkķkk quando a ansiedade bate e foda ,  ranco tudo kkk",0
300,agr bateu ansiedade p pucc amanha,0
301,mais um dia que tô transbordando ansiedade,0
302,@annesfidelity amiga eu acho que tô na pior fase da ansiedade kkk,0
303,Caralho eu já sofro de ansiedade,0
304,a ansiedade destrói qualquer ser humano,0
305,to c a ansiedade atacada e fui ler sobre SOP agr eu n durmo mais eu quero morrer,0
306,até quinta eu já morri de ansiedade,0
307,Tanta ansiedade que sinto que o meu coração vai explodir,0
308,Ontem não tomei meu remédio p ansiedade antes de dormir hoje acordei parecendo que tu há colocado o dedo na tomada e ficado a 220W falei tanto que minha mãe me mandou parar um pouco kkkk,0
309,mano slc n vou entrar em mais nenhuma rede social hj que a ansiedade ta atacando,0
310,@jessnunaa Ansiedade é uma desgramada que chega e nem fala o motivo da merda que provoca.,0
311,"Vocês que tem ansiedade as vezes queriam apenas que o coração de vocês PARASSE de bater? Tipo não num jeito de morte/suicídio, apenas por estar cansado de não saber mais como é viver sem ter que lembrar que esse troço fica doendo 24h e tal",0
312,"@exposedbooktt1 cara eu tenho ansiedade, da pra fzr isso logo n??",0
313,minha psicanalista disse que essa semana minha ansiedade estaria muito presente. Acertô mizeravi,0
314,pensei q euphoria nao tava atacando minha ansiedade mas porra essa serie eh bem pesadinha mesmo ne,0
315,....preciso ficar acordada trabalhando &gt; tomo refri pela cafeína &gt; taquicardia &gt; ansiedade &gt; impossível trabalhar pois passando mal &gt; não consigo relaxar pois preocupada porque preciso ficar acordada trabalhando,0
316,Maldita ansiedade devolva meu sono,0
317,Tomara que eu não morra de tanta ansiedade,0
318,Metade de mim é cansaço e a outra é ansiedade 🤦🏻‍♀️,0
319,Mais uma noite que a ansiedade não me deixa dormir........,0
320,a vontade é de voltar na recepção e fazer barraco pq já perdi 40 minutos da aula mas so de pensar a ansiedade bate e o nervoso vem então vou continuar esperando e se ficar sem aula eu procuro videoaula na internet fodase,0
321,Ter ansiedade é foda 🤦🏽‍♀️,0
322,Minha ansiedade tá atacando COMEÇA LOGOOOOOOOOO #GameofThronesSeason8,0
323,@antunesraphaa Quando chega na reta final parece que demora mais to sofrendo aqui de ansiedade tá,0
324,"Queria dizer q n entrei nem em novembro e a ansiedade ja me consome, noites em claro pensando numa vida nova...",0
325,sentindo a ANSIEDADE na pele desde 6h da manhã pensando em situações de interação social kkkkk jesus me socorre,0
326,Ansiedade é uma merda,0
327,@QGdaAnitta VEM MARACANAÚ SE EU NAO MORRER DE ANSIEDADE ATÉ LA.,0
328,"Ansiedade, quando você quiser, você me mata! Parabéns pq você foi mais forte que eu, mais uma vez!",0
329,"Só o hoje, sem o peso do ontem, sem a ansiedade do amanhã!!",0
330,"Meu coração tá acelerado, ansiedade fdp",0
331,por incrivel que pareca to malhando todo dia e isso ta tirando mt minha ansiedade e aliviando minha tensao endorfina tudo pra mim,0
332,aí eu to MORRENDO de ansiedade,0
333,vai tomar no rabo ansiedade,0
334,Primeira reunião da formatura e eu já tô surtando de tanta ansiedade  Jesusss,0
335,ansiedade um dia me mata,0
336,O jovem contemporâneo que não sofre de ansiedade é privilegiado sim,0
337,Agora a ansiedade 😞,0
338,todo dia uma joana diferente colocando som de chuva de fundo pra dormir tranquila e não morrer por conta de toda merda causada pela ansiedade,0
339,"minha vida ta uma bagunça, n aguento mais essa terceira dimensão. ansiedade e dualidade. aonde q aperta p parar?",0
340,@_scostab É ansiedade,0
341,"ai que raiva, sabe que tenho ansiedade e vem me atormentar",0
342,"q q ta acontecendo cmg meu pai KKKKK a ansiedade destroi o ser humano, jesus",0
343,café com chantilly é um caminho sem volta minha ansiedade que lute,0
344,"ao mesmo tempo que desabafo e com isso me compreendo melhor, esse site aumenta minha ansiedade num nível hard, é difícil explicar",0
345,"@eutaysreis @YRComenta apaga por favor tenho depressão, ansiedade,  pressão alta, pressão baixa, HPV, HIV,  chicungunha, peste negra, osteoporose gripe suína, febre amarela, gonorreia, faringite, doença de chagas, bronquite, leptospirose, sarampo, catapora, varíola,  gastrite, tétano, hepatite.",0
346,"hoje é literalmente um dos piores dias da minha vida  obrigada etec, pq em uma semana vc me fez perder 2kg, perder cabelo, atacar a ansiedade, criar esperanças, fazer uns amiguinhos e no fim eu n passei",0
347,"@gababalbino @ovictorjulio @pessoas1000qi Se a ansiedade pra ouvir era tanta, então acredito que não seria uma pessoa que eu esqueceria de responder",0
348,to vendo que hj não vou dormi de novo essa ansiedade ainda vai me matar,0
349,"@kssaromro sim, ele mesmo foi a pior sensação q eu tive na vida, se vc procurar no twitter “plasil ansiedade” tem inúmeros relatos, bizarro demais",0
350,Ansiedade é foda,0
351,"@btsnoona_ Meu Deus!!! Ansiedade bateu tão forte, que chega deu aquele coiso na barriga KKKK 🙈🙈",0
352,eu odeio ter ansiedade q saco não consigo dormir de jeito nenhum,0
353,Como dormi pensando nas coisas nem aconteceu ? Sofrendo por algo que nem passei ? Ansiedade um dia vc ainda me mata !!!! 😓,0
354,"Se o @PVC não falar qual o alívio que ele  tá sentindo, eu não vou dormir mais nunca na vida de ansiedade",0
355,Saiba Dizer não a ansiedade  #SaibaDizerNaoSP #SDNNorte,0
356,Quão saudável você é? Bronquite❌ Anemia✅ Asma❌ Rinite❌ Sinusite❌ Intolerância à lactose❌ Problema de visão✅ Alergia a poeira✅ Alergia a alimentar❌ Alergias de pele❌ Dor no joelho✅ Dor nas costas✅ Dor no coração(ansiedade)❌ Pressão baixa❌ Refluxo❌,0
357,"Fiz a compra ontem na internet, falou que o prazo para entrega é 32 dias, e eu to na ansiedade, olhando toda hora kk",0
358,jovem morre de ansiedade após mec prorrogar o resultado do sisu.,0
359,EU VOU MORRER DE ANSIEDADE,0
360,Os minutos de ansiedade de achar que o barulho de moto na rua é sinônimo de comida chegando,0
361,"A ansiedade é o big fone e eu sou a Juliette na banheira (Ciente da situação em que me encontro, mas sabendo que não adianta me desesperar)",0
362,Eu odeio ter ansiedade,0
363,"@mariajustmary @Franca_etc aí vc nota o que é ansiedade, ficar estressada só de pensar numa situação hipotética que NUNCA vai acontecer. Gente, imagina lidar com todo o peso da pesquisa mais a responsabilidade pelo tempo e os efeitos psicológicos de ver outros universos. Eu iria surtar HUHSUA",0
364,Maze chegando e eu to só a ansiedade,0
365,"@ZAMENZA Na Globo estreia em Maio né pq eu já até passei do limite, não aguento mais ansiedade, toc, tricotilomania descontrolada, pandemia, dar aula remota, nada de vacina e nada de impeachment 😪",0
366,Minha mãe é a principal fonte da minha ansiedade e ela nem liga e o pior é ter que conviver com isso todos os dias,0
367,eu tô ansiedade pura esses dias,0
368,Ansiedade é uma merda,0
369,"E eu q fiz um cartão de nutricionista p Letícia, sendo q ela nem se formou ainda. Mas a ansiedade eh grande, por isso já fiz hahahahaha",0
370,"Engole o choro. Engole o sapo.  Cala a boca. Cala o peito.  Mas o corpo fala, e como fala. Fala a ponta dos dedos batendo na mesa. Falam os pés inquietos na cama. Fala a dor de cabeça.  Fala a gastrite, o refluxo.  Fala a ansiedade, fala a ruga na testa.",0
371,E o parabéns de hoje vai pra mim: acordar 4 da manhã mas estar com insônia devido a ansiedade 👍🏽,0
372,mais uma noite bem dormida e uma manha sem ansiedade n poderia estar mais feliz,0
373,@RenanSantosMBL Você é um doente. Uma obsessão com este caso.... Não daria para dar uma pausa só até ver o desenrolar do assunto no dia de amanhã? Essa ansiedade vai te matar....,0
374,@folha @FolhaPainel “Pra que tanta pressa?” “Pra que essa ansiedade” né General ???,0
375,mil anos atrás conheci uma menina que dizia que a ansiedade é como um carro afogado. você pisa tanto no acelerador que o motor paralisa por excesso de combustível.,0
376,"A ansiedade de estar sozinha me mostrou que não precisamos de ninguém apenas de nós mesma sabe porque? Por nossas dores somos nós mesmos que tem curar sozinhos, aprendi que tudo que acontece ou alguém que passa na nossa vida nós deixa mais forte pra seguir a vida.",0
377,minha ansiedade nao para e eu nao vou tomar remedio de jeito nenhum p acordar igual uma desgraça me tremendo,0
378,Amanhã vou fazer uma nova formação e a minha ansiedade já me está a matar,0
379,ansiedade é chatao na moral,0
380,"Sempre me senti mto “buscada” pelos meus amigos na mesma proporção q ñ conseguia atendê-los, isso me causava um certo desconforto de insuficiência. Agora q eu vivo o momento presente e ñ a minha ansiedade, é como se eu estivesse conectada a td no mundo e td fluísse organicamente",0
381,"Telefona não deixa que eu fuja Me ocupa os espaços vazios Me arranca dessa ansiedade Me acolhe, me acalma Em teus braços macios Macios! O que é que há? O que é que tá se passando Com a minha cabeça? Não, eu não sei, não O que é que há?🎶🎶🎶",0
382,Oh minha ansiedade,0
383,Como q dorme sofrendo de ansiedade ?,0
384,Overdose de ansiedade,0
385,minha ansiedade tá me matando esses dias,0
386,"@Isabel28656083 Por agora ainda se está bem, pois ainda não teve tempo de finalizar... mas se demorar mto fo que eu acho que posso ser previsível, de certo vou entrar em stress.  A ansiedade vai tomar conta de mim... 🙏🙏🙏",0
387,"Que isso mano , to tomando remédio pra dormir e não durmo de tanta ansiedade, tenso dmssss",0
388,"Como se eu já não bastasse eu estragar as coisas estando normal, aí vem a ansiedade e estraga mais ainda",0
389,fui inventar de assistir um filme e foi um completo gatilho pra minha ansiedade pqp nunca mais,0
390,"E vamos de ansiedade, até o resultado do exame sair Seja o que Deus quiser 🙏🏼",0
391,"""amanhã a gente se reúne e fala sobre""  honestamente não sei o que esperar e obviamente estou NERVOSA mas é nóis aparentemente passar mal de ansiedade virou parte da minha rotina",0
392,"@larissaa_md Mas a ansiedade em pensar que o bebê está chegando, não tem preço",0
393,Ansiedade logo de manhã Kkk,0
394,Deus me ajuda n aguento mais cagar com o meu rosto de tanto doce e porcaria q eu como por causa de ansiedade,0
395,"Quantas vidas já terão sido salvas Twitter? Pelo de número de pessoas que vejo desabafar sobre ansiedade, depressão, pressão, solidão e colapsos mentais acho que esta rede social já evitou muitas mortes.",0
396,"Essa declaração da Bia Doria procede muito hein, quem nunca tava entupido de obrigações, ansiedade estralando na cabeça e pensou: ""mas e se eu dormisse na rua?""",0
397,Ansiedade comendo os coro e a mente 😣,0
398,que sdds dessa ansiedade gostosa,0
399,"@nataliasnatalli @Thainaslz Tadinha das minhas escovas de cabelo, estresse e ansiedade",0
400,@mellisboac não...aí agr bate a ansiedade pra saber onde q é q eu vou fazer  kakaka,0
401,📝7 hábitos que todo aprovado em concurso tem em comum:  - Ser persistente - Estudar em ambientes tranquilos - Fazer um planejamento - Aproveitar bem o tempo - Controlar a ansiedade - Focar em uma área - Tratar os concursos como um trabalho,0
402,"Não sei quem precisa ler isso. Mas em Isaías 60:22 Diz: ""Quando for a hora certa, eu o Senhor, farei acontecer."" Então, tira essa ansiedade do teu coração, pra Deus agir em sua  vida💜",0
403,"Acalma esse coração ansioso, as coisas vão se ajeitar, não deixe a ansiedade te atrapalhar, Deixe Deus trabalhar, ele está no controle de todos os seus dias..    Amém! 🙏🏾🙏🏾",0
404,"Oi ansiedade, vc por aqui de novo já???",0
405,"Ansiedade é vontade de cagar sem ter bosta.   Ps: perdão mãe pelas palavras chulas que a senhora nunca gostou.  Mas convenhamos dizer:  ansiedade é vontade de ir ao banheiro sem ter fezes, perde muito a força da piada.",0
406,Alguém que tenha ansiedade o que faz pra aliviar? Preciso ajudar uma amiga e não sei.,0
407,"O péssimo da ansiedade é ela fazer você pensar que tem algo de errado seja no namoro,amizade ou etc sendo que n tem nd mas ela faz você pensar que qualquer sinal de desinteresse é o fim de tudo e isso me massacra",0
408,estou tremendo por estar cm frio ou por ansiedade fica o questionamento,0
409,Quando eu acho que tô ok a ansiedade chega chutando a porta tipo OPAAAA tô aqui não esquece,0
410,Uma ansiedade sem fim,0
411,Corpo: tenho fome  Corpo tmb: tenho enjoo por ansiedade Eu: sofro,0
412,@eucassiacomc To quase tendo uma dor de barriga de ansiedade aqui,0
413,"meu deus eu sou muito burra, eu consegui estragar um relacionamento com a pessoa mais incrível por causa da porra da minha ansiedade, parabéns pra mim por ser essa grande otária",0
414,"@otokke Abraço eu até gosto dependendo da intimidade e do quanto eu gosto da pessoa. De resto, odeio, quando chega mina que eu n conheço querendo dar aqueles beijo bate uma ansiedade do caralho e uma vontade de me esconder",0
415,"Estou indo dormir de manhã pois  a ansiedade atacou e fiquei vendo tv, para ver se passava porém não consigo, acordei cedo ontem na verdade estou acordando cedo e dormindo cedo a um mês",0
416,EU ME TRANSFORMEI NUM POÇO DE ANSIEDADE OLHA O QUE VC FEZ COMIGO ENNET,0
417,"ansiedade tá a 1000, não estou sabendo lidar",0
418,acabei de ver um videozinho de como dormir melhor pra quem tem ansiedade a partir de hj começo a praticar e venho relatar se teve resultado ou não,0
419,to com ansiedade preciso ver desafios da madrugada do muitohumilde,0
420,"minha ansiedade é tão forte,que se eu tô conversando com uma pessoa e ela demora pra me responde,eu já penso que sou chata e tô incomodando",0
421,E a ansiedade me consome + 1 vez,0
422,sobre a minha ansiedade: não tenho mais pele nos lábios pra comer,0
423,"Comprei uma saladinha de frutas, mas quem disse q eu consigo comer. A ansiedade tá de maissss",0
