,date,tweet,label
459,2015-09-10,queria que o  tivesse focado mais na campanha da prevencao a vida. suicidio e tabu q a gente tem q falar sobre.,
460,2015-09-10,melhor tag do dia.,
461,2015-09-10," eu choro tds as vezes q lembro, mas e q as vezes a gente se sente tao inutil, sem importancia, tao incapaz... ",
462,2015-09-10,"e se voce precisa de ajuda, ligue para o centro de valorizacao da vida (cvv), pelo numero 141 ",
463,2015-09-10,ver os tuites da  e da  sobre o  e  me despertou algumas lembrancas,
464,2015-09-10,fale! compartilhe o que sente com alguem!,
465,2015-09-10,vamo todo mundo tirando fotinha vestindo amarelo e postando em todas as redes sociais  (mes de prevencao ao suicidio),
466,2015-09-10,esse mes a gente vai falar sobre suicidio na campanha de prevencao . tem varios debates e palestras pela cidade.,
467,2015-09-10,"caminhada do setembro amarelo reuniu muitos participantes no parque da cidade,  no final desta tarde.    ",
468,2015-09-10,depressao n e frescura e nem sempre e aparente. algum amigo ou familiar pode precisar de ajuda.,
469,2015-09-10,eu sei sim a importancia do  mas pelo amor do que voces acreditam nao prendam ninguem a vida pfv,
470,2015-09-10,"a cada 40 segundos, uma pessoa se suicida no mundo.    ",
471,2015-09-10,uma questao de saude publica!!!!! precisa ser falado!!!! precisa ser cuidado !!!!!!,
472,2015-09-10,mes do . prevencao do suicidio. o brasil inteiro esta unido no combate a mortes prematuras e a valorizacao da vida!,
473,2015-09-10,o suicidio e uma triste realidade que tira a vida de milhares de pessoas em todo o mundo.,
474,2015-09-10,suicidios no brasil (1980-2010): total de 195.607 pessoas (aproximadamente 3 bombas de hiroshima),
475,2015-09-10,"gente, conversem. busquem ajuda.  ",
476,2015-09-10,"10 de setembro, dia internacional da prevencao ao suicidio  ",
477,2015-09-10,hj e o dia mundial de prevencao do suicidio! tenho uma relacao muito intima com ele... a partir dele conheci quem mais amo.,
478,2015-09-11,"o noso  de hoxe e para , polo seu traballo a prol das persoas con problemas de  e o seu contorno.",
479,2015-09-11,"centro de valorizacao da vida promove caminhada pela vida, neste domingo, as 8h30 no parque areiao.  ",
480,2015-09-11,"em instantes, acompanhe a entrevista com a relacoes publicas do centro de valorizacao da vida (cvv), silvia neves. continue na melhor, 99.7.",
481,2015-09-12,e que nesse mes de  tenhamos mais motivos para cantar setevidas que lado de la...,
482,2015-09-12," calma cara,  , quer ajuda? respira..",
483,2015-09-12,"4 pessoas. 1 assaltado foi, 1 sacerdote tinha prioridades, 1 levita talvez uma cancao cantou, 1 samaritano cheio de compaixao. ",
484,2015-09-12," ""ha diversos momentos na sua vida em que voce pode, e deve, procurar um psicologo... """,
485,2015-09-13,pro cancer animal e alzheimer  pra doacao d orgaos  doencas cardios  suicidio,
486,2015-09-13,"mas n farei isso pq a vida eh foda, mas vale a pena!   ",
487,2015-09-14,hoje eu quero um dia de sossego eu quero paz!     &lt;3,
488,2015-09-14,"cvv centro de valorizacao da vida agora telefone gratuito, e o 188, tanto por telefone fixo ou celular",
489,2015-09-14,"deus te fez  inteligente, desperta a inteligencia que a dentro de voce!!! by  ",
490,2015-09-15,...  assistindo o  com  sobre,
491,2015-09-15,obrigada por compartilhar sua experiencia no comentario do post sobre o ! &lt;3,
492,2015-09-15,"miga, nao adianta platinar os cabelos se o bigode esta preto!   ",
493,2015-09-17,estou com uma puta preocupacao,
494,2015-09-17,"12. entretanto, os filhos de eli eram impios; nao se importavam com o senhor, (1 samuel, 2) assim muitos dos sacerdotes estao!",
495,2015-09-18,especialistas sugerem que publicidade do alcool deveria seguir as mesmas restricoes do tabaco,
496,2015-09-19,"""confiar em deus e seguir""  ",
497,2015-09-20,"estamos no  , mes de conscientizacao contra o suicidio. vamos valorizar nossas vidas.",
498,2015-09-21,porque eu quero que as pessoas vejam dentro dos meus olhos o que eu carrego estampado na minha camisa!!!,
499,2015-09-21,"no brasil, sao 10 mil pessoas que cometem suicidio por dia e no mundo, quase 1 milhao. precisamos fazer alguma coisa! ",
500,2015-09-21,quer saber?  - que se ame!  -- se sentindo em paz,
501,2015-09-21,nao ao suicidio,
502,2015-09-22,"setembro amarelo, pela valorizacao da vida. vc nao pode desistir!!!  ",
503,2015-09-24,e possivel exercitar o cerebro? veja a edicao do jornal  nesta segunda (28).,
504,2015-09-24,q otima campanha do  parabens rede globo,
505,2015-09-24,e eu sem saber q o amarelo era por causa do suicidio...,
506,2015-09-25,"e ai o walcyr coloca um suicidio no  , o mes da prevencao do suicidio. o que dizer? ",
507,2015-09-26,apresentar suicidio em novela e um desservico ainda mais dentro do  .,
508,2015-09-27,141 - centro de valorizacao da vida,
509,2015-09-28,"""quem quer morrer, na verdade, quer mais,  quer nunca mais sentir-se morto."" (nietzsche)    ",
510,2015-09-29,"e nesse mundo de pessoas normais, acabamos nos tornando anormais!   &lt;3",
511,2015-09-30,termina o  e ja comeca a correria pelo,
512,2015-09-30,devemos falar sobre o suicidio!,
513,2015-09-30,"""aprenda como se voce fosse viver para sempre. viva como se voce fosse morrer amanha.""  mahatma gandhi   ",
514,2015-10-01,"opa, outro comentario, tenho certeza que fui super bem nessa prova de saude mental e psiquiatria. amo, amo amo   ",
515,2015-10-02,"algumas campanhas tem um mes especifico como referencia,   , sao pautas p  o ano todo! informe-se.",
516,2015-10-03,i jornada de saude mental de niteroi unesa    #,
517,2015-10-04,parabens  comecando a temporada com chave de ouro! adoro essa serie e sinto falta de !! volta com a serie,
518,2015-10-06,"india possui apenas 43 hospitais psiquiatricos para atender uma populacao de 1,2 bilhoes.  ",
519,2015-10-10,"hoje e o dia da saude mental!  ""somos todos loucos por aqui"" &lt;3  ",
520,2015-10-11,uhuuuuu bora la entao,
521,2015-10-11,falta de palavras. excesso de pensamentos.,
522,2015-10-13,vai ter nova temporada de ? vi propaganda na  sao novos episodios?,
523,2015-10-13,setembro e o mes do suicidio.,
524,2015-10-19,"e otimo ter um espaco pra falar sobre voce, suas vontades, angustias, desejos..ser o mais autentico sem preocupar com o outro ",
525,2015-10-22,finalizando mais um estudo de caso.    -- se sentindo cansado,
526,2015-10-23,", eu reparo e fico chateada muito facil, principalmente com as coisas que as pessoas fazem sem perceber.",
527,2015-10-24,algumas das nossas pecas da nova colecao,
528,2015-10-24,ja to cansado de ler a linha guia em saude mental ja... imagina se eu fosse fazer o enem... hahahahah   &lt;3,
529,2015-10-27,e antes ele trabalhou como psicoterapeuta,
530,2015-10-27,ele tava no gnt na serie,
531,2015-11-02,"bom dia pra voce, que acorda cedo numa segunda-feira de chuva e feriado pra fazer voluntariado. &lt;3    ",
532,2015-11-04,obrigada meu amor. deixo a minha contribuicao a sociedade com esse trabalho concluido.,
533,2015-11-06,pregunta antes que afirmar,
534,2015-11-07," e exatamente isso, uma sessao de 27min cujo terapeuta, theo, ouve as mais perturbadoras e sordidas tramas da psique humana.",
535,2015-11-09,"essas  pessoas loucas,  egocentricas,  chatas,  dramaticas e mentirosas deviam ser as primeiras a procurar  ,  porq olha...",
536,2015-11-12,caue da depressao...,
537,2015-11-12,michelson borges  entrevista psicologo belisario m.andrade fe e psique na .  . leia!,
538,2015-11-14," com o que acontece no mundo. sei que tambem e um problema meu. nao meu individual, mas meu como coletivo, tipo eu, vc, nos.",
539,2015-11-14,"sou fa daquela serie da hbo, in treatment.  ",
540,2015-11-18,e  matou de vez o terapeuta de  com este insuportavel !,
541,2015-11-20,"""centro de valorizacao da vida"" gente isso existe",
542,2015-11-22,perfeita seria a voz e o alcance do  contra a banalizacao das doencas mentais/emocionais.,
543,2015-11-24,"o centro de valorizacao da vida (cvv) agora, atende gratuitamente pelo numero 188 em todo o rs",
544,2015-11-26,cade  no  ??? saudades .....,
545,2015-11-28,saudades do theo,
546,2015-11-29,precisa de ajuda? ligue: 141. centro de valorizacao da vida.,
547,2015-11-30,voce acha que a sua concentracao esta sendo prejudicada devido ao uso das redes sociais ?,
548,2015-11-30,placas com telefone do centro de valorizacao da vida sao colocadas no viaduto da garganta do diabo.,
549,2015-12-01,hoje e dia mundial de combate a aids. previna-se.,
550,2015-12-03,77% dos jovens assassinados no   brasil sao negros. vc se importa ?,
551,2015-12-04,sabia que quando vc digita formas de cometer suicidio no google aparece um numero do centro de valorizacao da vida????,
552,2015-12-05," a autoestima aumenta com a disposicao de cumprir os proprios votos, mas tbm com o comedimento em faze-los. nm30:20  ",
553,2015-12-05,prova de .,
554,2015-12-07,adoroo essa serie  ... muitos deveriam assistir pra entender um pouco sua personalidade .,
555,2015-12-11,"aprovado hoje, na , a criacao de um documento do sistema conselho contra a nomeacao do coordenador de  do . ",
556,2015-12-12," po mano, nem o centro de valorizacao da vida resolve essa",
557,2015-12-12,dramatico. ta precisando de uma conversa daquelas.,
558,2015-12-14,cvv significa centro de valorizacao da vida e serve tanto como apoio emocional como prevencao do suicidio. o numero e 141.,
559,2015-12-15,num pais que ta cada dia mais doido a indicacao do wurst e so a cereja no bolo solado. sera uma indireta pro cunha?,
560,2015-12-16,pare e respire fundo! preste atencao aos pequenos movimentos diarios.,
561,2015-12-18,nesta sexta-feira  ou ?,
562,2015-12-23,mais um ano de voluntariado no cvv (centro de valorizacao da vida ) mesmo se for um choro faz a diferenca no natal,
563,2015-12-25,"o programa matina da  recebe voluntarios do cvv (centro de valorizacao da vida), um trabalho serio que salva vidas.",
564,2015-12-26,ser humilde nao significa pensar menos de si e sim pensar menos em si.,
565,2015-12-29,"hoxe vou ser feliz xa que vou ir a ""la casa del libro"" en vigo e vou mercar libros!!      ",
566,2015-12-29,ai voce chega no trabalho e ganha um abacaxi de presente do seu paciente.,
567,2015-12-29,amando !!,
568,2015-12-30," liguei para o cvv(centro de valorizacao da vida) para testar e esta ativo, so que o numero mudou para 188 indica pra ele.",
569,2016-01-04,"licenca ai, vou para o parque!! &amp;fisica",
570,2016-01-07,o processo terapeutico faz isso: aos poucos nos transforma em nos mesmo,
571,2016-01-07,"as pessoas quando querem algo,  mentem muito bem  ",
572,2016-01-12,pesquisei formas de cometer suicidio no google e ele me deu como resultado 'centro de valorizacao da vida',
573,2016-01-23,so conheco centro de valorizacao da vida - cvv,
574,2016-01-24,nao fique engasgado com sentimentos represados. verbalize. nao se afogue.,
575,2016-01-26,"esse candinho ( nao sei o nome do ator) trabalha bem  demais, lembro dele fazendo . o cara e fera! ",
576,2016-01-28,ta pesado msm hausuh,
577,2016-01-28,"adora a clinica do castanho em caminho das indias, o pessoal la sao as melhores pessoas &lt;3 ",
578,2016-01-28,chorar com trap e pesado em,
579,2016-01-29,vou ligar no centro de valorizacao da vida e vou pedir ajuda,
580,2016-01-30,eu salvei o numero do centro de valorizacao da vida no meu celular so pra quando comecar as aulas,
581,2016-02-09,"vc pesquisa ""suicidio"" no google e ele brota com ""precisa de ajuda? 141 (centro de valorizacao da vida)""",
583,2016-02-14,"""nenhuma dor e maior do que a ausencia de amor !""    sigmund italo thais amorim",
584,2016-02-14,: feliz dia do amigo para todos!,
585,2016-02-16,"o texto do henrique raposo e giro e tem o seu ""que"".mas o  nao tem uma so causa (cultura).muitas vezes ha  associada.",
587,2016-02-23,". como psicoterapeutas queremos no fundo libertar todos os nossos pacientes para si mesmo. ""medard boss""  renata kawamoto",
588,2016-02-26,gente voces sabiam que se procurar algo sobre suicidio no google eles dao o numero do centro de valorizacao da vida pra voce ligar,
589,2016-03-05,"e o canal mais ,luxo,e foda e do meu amado !n e pq sou fa,mas e viciante!evandro,te !!",
590,2016-03-06,eu fico vendo esses programas de tatuagem e parece que nao doem nada e sao tao rapidas para serem prontas...,
591,2016-03-07,"cvv centro de valorizacao da vida - prevencao ao suicidio, vale a pena conhecer esse trabalho.",
592,2016-03-09,gosto de usar os emoticons em diferentes tons de pele toda hora no whats pra mostrar que,
593,2016-03-10,"para os que ficam, ate mais.  ",
594,2016-03-11,"  centro de valorizacao da vida, bom dia...",
595,2016-03-12,"quero ir para a casa de alguem e levar um milhao de cobertores, nutella, gelados, lareiras, musicas e chuva ",
596,2016-03-15,cada um sabe a dor e a delicia de ser o que e.,
597,2016-03-16,vou ligar pro centro de valorizacao da vida apoio emocional ja que ninguem  esta disposto a me ajudar,
598,2016-03-16,primeira manha 100% sem ansiedade!,
599,2016-03-17,o autoconhecimento nos proporciona beneficios inimaginaveis!,
600,2016-03-18," voce ta carente bacana? liga p/ esse 11-3288-4111. e do cvv, centro de valorizacao da vida. eles vao ter paciencia com vc. kkkkk",
601,2016-03-19,"""alguem diferente em uma geracao de iguais""  ",
602,2016-03-28,"  sempre que se noticia isso, acho prudente lembrar: atendimento 24h no centro de valorizacao da vida pelo telefone 141",
603,2016-03-28,"sabia que se vc pesquisar ""suicidio"" no google, eles te retornam um centro de valorizacao da vida?",
604,2016-03-28,"tava vendo hoje a encarnacao de terapeuta-mor  em . que atriz, senhores! ",
605,2016-03-29,fui pesquisar a musica 'suicidal thoughts' e o google me vem com  precisa de ajuda? brasil: 141 centro de valorizacao da vida,
606,2016-03-29," + telefones de org. como o cvv, centro de valorizacao da vida, q tem atendimento por tel, skype, e-mail e chat 24horas p/ qm precisar",
607,2016-03-29,"fui pesquisar sobre uma musica, cujo nome e suicidio e o google me recomendou procurar o centro de valorizacao da vida",
608,2016-03-29,sim.  poucos sabem do fone 188. centro de valorizacao da vida. uma ajuda que bastaria.,
609,2016-03-30,se vc fizer um esforcozinho vera q e preciso mais doq livros de auto ajuda p te tirar desse marasmodevida melancolica e sofrida,
610,2016-04-01,"to precisando ligar pro 141, centro de valorizacao da vida, quero bater um papo",
611,2016-04-01,"fico vendo essas merdas e passo mal, febre, fico com vontade de vomitar... isso tem que parar!!! ",
612,2016-04-02,centro de valorizacao da vida precisa de voluntarios em poa. e aquele atendimento por telefone (188) a pessoas que precisam apoio emocional,
613,2016-04-03,sergio guize e meu crush desde,
614,2016-04-12,daqui a pouco vou comecar a ligar pro centro de valorizacao da vida,
615,2016-04-13," hahahhaha trabalho voluntario no centro de valorizacao da vida, ajuda quem ta com problema e acha q nao tem + solucao tals",
616,2016-04-14,"melhor coisa que fiz, nos ultimos meses, para a minha saude: desinstalar o facebook do celular.   ",
617,2016-04-14,"""o saber clinico essencial e aquele que somos e nao o que temos enquanto representacao conceitual."" -roberto novaes ",
618,2016-04-14,"e preciso se conscientizar (deixar de ser inconsciente e se tornar consciente), pra conseguir melhor lidar.  ",
619,2016-04-15,mal acordei e ja to vendo,
620,2016-04-15,- mantenha sua mente onde seu corpo estiver,
621,2016-04-16,bom dia hoje vai ter  em,
622,2016-04-19,"gosto mt ,  ,  escolheu os loucos ,para confundir oa sabios!  ",
623,2016-04-23,deus me livre da insanidade mental. .. a minha e a alheia.!,
624,2016-04-23,"...quem olha para fora, sonha. quem olha para dentro, acorda. carl jung  ",
625,2016-04-24,"""cvv - centro de valorizacao da vida"" e um nome muito melhor que ""suicide watch"" pelo menos",
