,0
1592,autoconhecimento
1593,planetas
1594,astros
1595,autocuidado
1596,autocuidado
1597,autocuidado
1598,saudemental
1599,isolamento
1600,redesociais
1601,individualismo
1602,ocio
1603,autocuidado
1604,psicologia
1605,psicoterapia
1606,psicoterapiaonline
1607,psicanalise
1608,vaiserfeliz
1609,autocuidado
1610,amorproprio
1611,amese
1612,cuidadatuavida
1613,amorproprio
1614,autocuidado
1615,teblinda
1616,autocuidado
1617,autocuidado
1618,planosfuturos
1619,fe
1620,autocuidado
1621,saudepublica
1622,comportamentodesaude
1623,positividade
1624,autocuidado
1625,emocoesevida
1626,autocuidado
1627,autocuidado
1628,autocuidado
1629,oalimentarse
1630,alimentarse
1631,nutricaoacolhedora
1632,nutricaosemdieta
1633,nutricaosemprescricao
1634,comportamentoalimentar
1635,semrestricoes
1636,corpolivre
1637,bodypositive
1638,terapianutricional
1639,corpolivre
1640,restricao
1641,autocuidado
1642,autocuidado
1643,autoestima
1644,autocuidado
1645,help
1646,autocuidado
1647,selfcare
1648,autocuidado
1649,saudemental
1650,autocuidado
1651,autocuidado
1652,relaciones
1653,relacionamentos
1654,amores
1655,vida
1656,amorproprio
1657,autocuidado
1658,autocuidado
1659,oriafrofuturo
1660,mulheresnegras
1661,ori
1662,amorpropio
1663,autocuidado
1664,autocuidado
1665,tatianedotas
1666,pensamentos
1667,ansiedade
1668,bemestar
1669,autocuidado
1670,motivacao
1671,empatia
1672,positividade
1673,espiritualidade
1674,respeito
1675,fe
1676,feliz
1677,sabedoria
1678,mulheres
1679,autoestima
1680,autocuidado
1681,niteroicriativa
1682,fiqueemcasa
1683,ficaemcasa
1684,quarentena
1685,niteroi
1686,saudemental
1687,autocuidado
1688,atitude
1689,ressignificacao
1690,escolhas
1691,autocuidado
1692,autoconhecimento
1693,autodesenvolvimento
1694,autoamor
1695,autocuidado
1696,autocuidado
1697,autoestima
1698,autocuidado
1699,amorproprio
1700,respeito
1701,terapiaonline
1702,simonelimapsi
1703,psicologaemfortaleza
1704,terapia
1705,hipnose
1706,autocuidado
1707,poesia
1708,amorproprio
1709,autocuidado
1710,autoconhecimento
1711,quarentena
1712,quarentenabrasil
1713,cabelo
1714,autocuidado
1715,lavinialins
1716,minutodapsico
1717,psicologia
1718,reflexao
1719,frases
1720,pensamentos
1721,autocuidado
1722,autocuidado
1723,autocuidado
1724,autocuidado
1725,respeitoaocoletivo
1726,aplausos
1727,fantastico
1728,autocuidado
1729,autoconhecimento
1730,coragem
1731,desenvolvimento
1732,autocuidado
1733,amorproprio
1734,autocuidado
1735,equilibrioespiritual
1736,facaterapia
1737,processodeindividuacao
1738,autocuidado
1739,autoconhecimento
1740,autocuidado
1741,autocuidado
1742,seimemimar
1743,autocuidado
1744,autocuidado
1745,autocuidado
1746,autocuidado
1747,coronavirusplantao
1748,imunidade
1749,autocuidado
1750,saudemental
1751,autocuidado
1752,queaula
1753,empreendedorismo
1754,quarentena
1755,alimentacao
1756,autocuidado
1757,pet
1758,cuidados
1759,amorproprio
1760,mulhernegra
1761,amor
1762,autocuidado
1763,desenvolvimentopessoal
1764,cuidese
1765,autocuidado
1766,cuidedevoce
1767,ansiedade
1768,pandemia
1769,autocuidado
1770,saudemental
1771,autocuidado
1772,autocuidado
1773,vida
1774,ficaemcasa
1775,autocuidado
1776,quarentena
1777,fiqueemcasa
1778,autocuidado
1779,prevencao
1780,airsupport
1781,cuidados
1782,aeroporto
1783,saudecoletiva
1784,dicas
1785,coronavirus
1786,autocuidado
1787,fiqueemcasa
1788,autocuidado
1789,avidaimporta
1790,busqueapaz
1791,psicologia
1792,autocuidado
1793,respeitoaoproximo
1794,autocuidado
1795,coronavirusbrasil
1796,quarentena
1797,fiqueemcasa
1798,saude
1799,autocuidado
1800,todoscontraocoronavirus
1801,facaterapia
1802,fazendoescolhas
1803,terapiaonlineepresencial
1804,autocuidado
1805,psi
1806,autoconhecimento
1807,autocuidado
1808,haiku
1809,autocuidado
1810,autocuidado
1811,frenemoslacurva
1812,covid_19
1813,fitoterapia
1814,chas
1815,kampodeervas
1816,mtc
1817,tcm
1818,sacrooficio
1819,autocuidado
1820,selfcare
1821,biofarmahortolandia
1822,bioequilibriusacupuntura
1823,plantassagradas
1824,relacionamentos
1825,relacionamentoabusivo
1826,terapia
1827,autocuidado
1828,reflexao
1829,desenvolvimentopessoal
1830,motivacional
1831,reflexaododia
1832,resiliencia
1833,achadosdasemana
1834,maisamor
1835,empatia
1836,autocuidado
1837,feminismo
1838,feminista
1839,autocuidado
1840,amorproprio
1841,autocuidado
1842,loveyourselfforever
1843,demilovato
1844,autocuidado
1845,ummicropasso
1846,ummicropassoporvez
1847,ansiedade
1848,depressao
1849,sos
1850,saudemental
1851,autocuidado
1852,inteligenciaemocional
1853,autocuidado
1854,bomdiaobvious
1855,podcast
1856,obvious
1857,autocuidado
1858,autocuidado
1859,astrologia
1860,autoconhecimento
1861,autocuidado
1862,horoscopo
1863,signos
1864,previsoes
1865,luanova
1866,dimitricamiloto
1867,autocuidado
1868,autocuidado
1869,autocuidado
1870,autocuidado
1871,johncage
1872,autocuidado
1873,autoeducacao
1874,silencio
1875,saudemental
1876,autocuidado
1877,empoderamento
1878,resiliencia
1879,maisamorporfavor
1880,sororidade
1881,autoestima
1882,autoconfianca
1883,autoconhecimentoliberta
1884,sejaluz
1885,frases
1886,glrpwr
1887,expansao
1888,autocuidado
1889,desenvolvimentopessoal
1890,gratidao
1891,boanoite
1892,pochete
1893,autocuidado
1894,moda
1895,autocuidado
1896,allbodiesaregoodbodies
1897,autocuidado
1898,antidiet
1899,chegadepain
1900,capricornio
1901,limites
1902,autocuidado
1903,autocuidado
1904,autocuidado
1905,psicologia
1906,psiquiatria
1907,gratuitos
1908,autocuidado
1909,organizacao
1910,etc
1911,autocuidado
1912,autocuidado
1913,oleosessenciais
1914,aromaterapia
1915,autocuidado
1916,autocuidado
1917,autocuidado
1918,autoestima
1919,facaterapia
1920,autocuidado
1921,depressao
1922,depressao
1923,ansiedade
1924,saudemental
1925,sejafeliz
1926,secuide
1927,seame
1928,amorproprio
1929,setembroamarelo
1930,autocuidado
1931,autoconhecimento
1932,recovery
1933,autocuidado
1934,equilibrio
1935,autocuidado
1936,autocuidado
1937,autoajuda
1938,autocuidado
1939,lifecoachingismypassion
1940,autocuidado
1941,novembroazul
1942,autocuidado
1943,psicologia
1944,saudeparatodos
1945,autocuidado
1946,autoestima
1947,amorpropio
1948,autocuidado
1949,autoestima
1950,autocuidado
1951,amway
1952,amwaydobrasil
1953,amwaylife
1954,amigas
1955,autocuidado
1956,autocuidado
1957,autocuidado
1958,boatarde
1959,salvador
1960,tweet
1961,mensagem
1962,goodmorning
1963,goodvibes
1964,autoestima
1965,autocuidado
1966,autocuidado
1967,saudemental
1968,extraordinario
1969,agora
1970,vive
1971,carpediem
1972,autocuidado
1973,autocuidado
1974,autocuidado
1975,selfcare
1976,blessed
1977,autocuidado
1978,autoestima
1979,autocuidado
1980,belezanatural
1981,autocuidado
1982,autocuidado
1983,autocuidado
1984,autocuidado
1985,autoestima
1986,darmurroemmachoescroto
1987,tapuiomeaguarde
1988,autocuidado
1989,autocuidado
1990,autocuidado
1991,juventude
1992,autocuidado
1993,autocuidado
1994,psicologia
1995,psicoterapia
1996,cuidardesi
1997,selfcare
1998,amorproprio
1999,especial
2000,autocuidado
2001,deboismo
2002,autocuidado
2003,boanoite
2004,autocuidado
2005,amorproprio
2006,autocuidado
2007,autocuidado
2008,hidratacao
2009,autocuidado
2010,autocuidado
2011,facamterapia
2012,autocuidado
2013,misterio
2014,autocuidado
2015,encontro
2016,amorproprio
2017,afrografiteiras
2018,redenami
2019,autocuidado
2020,hiv
2021,autocuidado
2022,vida
2023,autoestima
2024,autocuidado
2025,autocuidado
2026,saudemental
2027,autocuidado
2028,autocuidado
2029,autocuidado
2030,autocuidado
2031,autocuidado
2032,autocuidado
2033,autocuidado
2034,avalanchemissoes
2035,autocuidado
2036,autocuidado
2037,autocuidado
2038,skincare
2039,autocuidado
2040,psicologia
2041,psicoterapia
2042,autocuidado
2043,enfermagem
2044,autocuidado
2045,autocuidado
2046,cuidedevoce
2047,autocuidado
2048,paranoia
2049,psicanalise
2050,psicologia
2051,reflexao
2052,depressaonaoefrescura
2053,amorproprio
2054,autoestima
2055,autocuidado
2056,baixadasantista
2057,autocuidado
2058,autocuidado
2059,autocuidado
2060,vidasaudavel
2061,vidafeliz
2062,morte
2063,envelhecimento
2064,sofrimento
2065,geriatria
2066,cuidado
2067,cuidadospaliativos
2068,autocuidado
2069,luto
2070,sofrimento
2071,adoecimento
2072,doenca
2073,empatia
2074,compaixao
2075,podcast
2076,meditacao
2077,girltalk
2078,autocuidado
2079,amorproprio
2080,cuidese
2081,autocuidado
2082,amorproprio
2083,autocuidado
2084,amorpropio
2085,mulheres
2086,negritude
2087,mulheresnegras
2088,autocuidado
2089,autocuidado
2090,autocuidado
2091,meditacaoguiada
2092,diaspora
2093,negritude
2094,autocuidado
2095,nido
2096,noalmiedo
2097,autocuidado
2098,8marzo2019
2099,lahuelgafeministava
2100,autocuidado
2101,work
2102,autocuidado
2103,saudemental
2104,autocuidado
2105,amorproprio
2106,autocuidado
2107,energiasnegativas
2108,depressao
2109,raiva
2110,cura
2111,saudemental
2112,respeitoproprio
2113,autocuidado
2114,autocuidado
2115,empoderamento
2116,autoestima
2117,autocuidado
2118,amorproprio
2119,autocuidado
2120,autocuidado
2121,emanuellearaujo_psicologa
2122,psicologia
2123,psicologiapositiva
2124,psicologiaporamor
2125,qualidadedevida
2126,autocuidado
2127,boanoite
2128,agradeca
2129,gratidao
2130,desafiodos21dias
2131,autocuidado
2132,autocuidado
2133,autocuidado
2134,prevencao
2135,autocuidado
2136,quemseamasecuida
2137,mamografia
2138,mamografiaanual
2139,todosjuntoscontraocancer
2140,todosjuntoscontraocancerdemama
2141,mastoepmteam
2142,gratidao
2143,energiarosa
2144,capacitacion
2145,autocuidado
2146,autocuidado
2147,autoestima
2148,educacaoemocional
2149,deontem
2150,maquiagem_insta
2151,beleza
2152,autocuidado
2153,autoestima
2154,elevese
2155,autocuidado
2156,barrasdeaccess
2157,consciousness
2158,autocuidado
2159,ecologia
2160,ecologiahumana
2161,meioambiente
2162,missoes
2163,preservar
2164,missaourbana
2165,cristaos
2166,criacao
2167,redencao
2168,autocuidado
2169,pessoaeplaneta
2170,autoamor
2171,carinhoevida
2172,autocuidado
2173,itio
2174,itiomassagem
2175,cursolivre
2176,curso
2177,reiki
2178,ensino
2179,estudo
2180,aprendizado
2181,autoconhecimento
2182,autocuidado
2183,energiapositiva
2184,autocuidado
2185,autocuidado
2186,autoamor
2187,autocuidado
2188,paporeto
2189,parageral
2190,autocuidado
2191,produtividade
2192,autocuidado
2193,autorrespeito
2194,autocuidado
2195,resgatedaautoestima
2196,amb
2197,autocuidado
2198,facaoteste
2199,prevencao
2200,autocuidado
2201,terapiaocupacional
2202,dip
2203,olhaadica
2204,beleza
2205,autocuidado
2206,autocuidado
2207,hanseniase
2208,nan
2209,nan
2210,nan
2211,nan
2212,nan
2213,nan
2214,nan
2215,nan
2216,nan
2217,nan
2218,nan
2219,nan
2220,nan
2221,nan
2222,nan
2223,nan
2224,nan
2225,nan
2226,nan
2227,nan
2228,nan
2229,nan
2230,nan
2231,nan
2232,nan
2233,nan
2234,nan
2235,nan
2236,nan
2237,nan
2238,nan
2239,nan
2240,nan
2241,nan
2242,nan
2243,nan
2244,nan
2245,nan
2246,nan
2247,nan
2248,nan
2249,nan
2250,nan
2251,nan
2252,nan
2253,nan
2254,nan
2255,nan
2256,nan
2257,nan
2258,nan
2259,nan
2260,nan
2261,nan
2262,nan
2263,nan
2264,nan
2265,nan
2266,nan
2267,nan
2268,nan
2269,nan
2270,nan
2271,nan
2272,nan
2273,nan
2274,nan
2275,nan
2276,nan
2277,nan
2278,nan
2279,nan
2280,nan
2281,nan
2282,nan
2283,nan
2284,nan
2285,nan
2286,salvador
2287,todospelavida
2288,cvv
2289,nan
2290,nan
2291,nan
2292,nan
2293,nan
2294,nan
2295,nan
2296,nan
2297,nan
2298,nan
2299,nan
2300,nan
2301,nan
2302,nan
2303,nan
2304,cvv188
2305,nan
2306,nan
2307,nan
2308,nan
2309,nan
2310,nan
2311,nan
2312,nan
2313,nan
2314,nan
2315,nan
2316,nan
2317,bbb21
2318,nan
2319,nan
2320,nan
2321,nan
2322,nan
2323,nan
2324,nan
2325,nan
2326,nan
2327,nan
2328,defendaosus
2329,nan
2330,nan
2331,nan
2332,nan
2333,nan
2334,nan
2335,nan
2336,nan
2337,nan
2338,nan
2339,nan
2340,nan
2341,nan
2342,nan
2343,nan
2344,nan
2345,nan
2346,nan
2347,nan
2348,nan
2349,nan
2350,nan
2351,nan
2352,nan
2353,nan
2354,nan
2355,nan
2356,nan
2357,nan
2358,nan
2359,nan
2360,nan
2361,nan
2362,nan
2363,nan
2364,nan
2365,nan
2366,nan
2367,nan
2368,nan
2369,nan
2370,nan
2371,nan
2372,nan
2373,nan
2374,nan
2375,nan
2376,nan
2377,nan
2378,nan
2379,nan
2380,nan
2381,nan
2382,nan
2383,nan
2384,nan
2385,nan
2386,nan
2387,nan
2388,nan
2389,nan
2390,nan
2391,nan
2392,nan
2393,nan
2394,nan
2395,nan
2396,nan
2397,nan
2398,nan
2399,nan
2400,nan
2401,nan
2402,nan
2403,nan
2404,nan
2405,nan
2406,nan
2407,nan
2408,nan
2409,nan
2410,nan
2411,nan
2412,nan
2413,lifeisstrange
2414,vida
2415,twitchbr
2416,nan
2417,nan
2418,nan
2419,nan
2420,nan
2421,nan
2422,nan
2423,nan
2424,nan
2425,nan
2426,nan
2427,nan
2428,nan
2429,nan
2430,nan
2431,nan
2432,nan
2433,nan
2434,nan
2435,nan
2436,nan
2437,nan
2438,suicideprevention
2439,nan
2440,cvv
2441,sos
2442,nan
2443,nan
2444,nan
2445,nan
2446,nan
2447,nan
2448,nan
2449,nan
2450,nan
2451,relasethesnydercutinbrazil
2452,zacksnydersjusticeleagueinbrazil
2453,nan
2454,nan
2455,nan
2456,nan
2457,nan
2458,nan
2459,nan
2460,nan
2461,bbb21
2462,nan
2463,nan
2464,nan
2465,nan
2466,nan
2467,nan
2468,nan
2469,nan
2470,nan
2471,nan
2472,nan
2473,nan
2474,nan
2475,nan
2476,nan
2477,nan
2478,nan
2479,nan
2480,nan
2481,nan
2482,nan
2483,nan
2484,nan
2485,nan
2486,nan
2487,nan
2488,nan
2489,nan
2490,nan
2491,nan
2492,nan
2493,nan
2494,nan
2495,nan
2496,nan
2497,nan
2498,nan
2499,nan
2500,nan
2501,nan
2502,nan
2503,nan
2504,nan
2505,nan
2506,nan
2507,nan
2508,nan
2509,nan
2510,nan
2511,nan
2512,nan
2513,nan
2514,nan
2515,nan
2516,nan
2517,nan
2518,nan
2519,nan
2520,nan
2521,nan
2522,nan
2523,nan
2524,enem2020
2525,nan
2526,nan
2527,nan
2528,nan
2529,nan
2530,nan
2531,nan
2532,nan
2533,nan
2534,nan
2535,nan
2536,nan
2537,nan
2538,nan
2539,nan
2540,nan
2541,nan
2542,nan
2543,nan
2544,nan
2545,cvv
2546,nan
2547,nan
2548,nan
2549,nan
2550,nan
2551,nan
2552,vejapromovesuicidio
2553,nan
2554,nan
2555,nan
2556,nan
2557,nan
2558,nan
2559,nan
2560,nan
2561,nan
2562,nan
2563,nan
2564,nan
2565,nan
2566,nan
2567,nan
2568,nan
2569,nan
2570,nan
2571,nan
2572,nan
2573,nan
2574,nan
2575,nan
2576,nan
2577,nan
2578,nan
2579,nan
2580,nan
2581,nan
2582,nan
2583,nan
2584,juntossomosmaisfortes
2585,vaificartudobem
2586,secuidem
2587,nan
2588,nan
2589,nan
2590,nan
2591,nan
2592,nan
2593,nan
2594,nan
2595,nan
2596,nan
2597,nan
2598,nan
2599,nan
2600,nan
2601,nan
2602,nan
2603,nan
2604,nan
2605,nan
2606,nan
2607,nan
2608,nan
2609,nan
2610,nan
2611,nan
2612,nan
2613,nan
2614,nan
2615,nan
2616,nan
2617,nan
2618,nan
2619,nan
2620,nan
2621,nan
2622,nan
2623,nan
2624,nan
2625,sakhirgp
2626,f1
2627,nan
2628,nan
2629,nan
2630,nan
2631,nan
2632,nan
2633,nan
2634,nan
2635,nan
2636,nan
2637,nan
2638,nan
2639,nan
2640,nan
2641,nan
2642,nan
2643,nan
2644,nan
2645,nan
2646,nan
2647,nan
2648,nan
2649,nan
2650,nan
2651,nan
2652,nan
2653,nan
2654,nan
2655,nan
2656,nan
2657,nan
2658,nan
2659,nan
2660,nan
2661,nan
2662,nan
2663,nan
2664,nan
2665,nan
2666,nan
2667,nan
2668,nan
2669,nan
2670,nan
2671,nan
2672,nan
2673,nan
2674,nan
2675,nan
2676,nan
2677,nan
2678,nan
2679,nan
2680,nan
2681,nan
2682,lutoporgabi
2683,nan
2684,nan
2685,nan
2686,nan
2687,nan
2688,nan
2689,lutoporgabi
2690,lutoporgabi
2691,nan
2692,nan
2693,nan
2694,nan
2695,nan
2696,nan
2697,nan
2698,nan
2699,nan
2700,nan
2701,nan
2702,nan
2703,nan
2704,nan
2705,nan
2706,nan
2707,nan
2708,nan
2709,nan
2710,nan
2711,nan
2712,nan
2713,nan
2714,nan
2715,nan
2716,nan
2717,nan
2718,nan
2719,nan
2720,nan
2721,nan
2722,nan
2723,nan
2724,nan
2725,informasus
2726,ufscar
2727,covid19
2728,coronavirus
2729,pandemia
2730,quarentena
2731,nan
2732,nan
2733,nan
2734,nan
2735,nan
2736,nan
2737,informacaoutil
2738,nan
2739,nan
2740,nan
2741,nan
2742,nan
2743,nan
2744,nan
2745,nan
2746,nan
2747,nan
2748,nan
2749,nan
2750,nan
2751,nan
2752,nan
2753,nan
2754,nan
2755,nan
2756,nan
2757,nan
2758,nan
2759,nan
2760,nan
2761,nan
2762,nan
2763,nan
2764,nan
2765,nan
2766,nan
2767,nan
2768,nan
2769,nan
2770,nan
2771,nan
2772,nan
2773,nan
2774,nan
2775,nan
2776,nan
2777,nan
2778,nan
2779,remember_sulli
2780,nan
2781,nan
2782,nan
2783,nan
2784,nan
2785,nan
2786,nan
2787,nan
2788,nan
2789,nan
2790,nan
2791,nan
2792,nan
2793,setembroamarelo
2794,setembroamarelo
2795,setembroamarelo
2796,eela
2797,nan
2798,nan
2799,nan
2800,nan
2801,nan
2802,nan
2803,nan
2804,nan
2805,nan
2806,nan
2807,nan
2808,nan
2809,nan
2810,nan
2811,nan
2812,nan
2813,nan
2814,nan
2815,nan
2816,nan
2817,nan
2818,nan
2819,nan
2820,nan
2821,nan
2822,nan
2823,nan
2824,nan
2825,nan
2826,nan
2827,nan
2828,funcern
2829,setembroamarelo
2830,cvv
2831,ligue188
2832,nan
2833,nan
2834,nan
2835,nan
2836,nan
2837,nan
2838,nan
2839,nan
2840,nan
2841,nan
2842,nan
2843,nan
2844,nan
2845,nan
2846,nan
2847,nan
2848,nan
2849,nan
2850,nan
2851,nan
2852,sabadodetremurasdv
2853,nan
2854,nan
2855,nan
2856,nan
2857,nan
2858,nan
2859,cvv
2860,nan
2861,nan
2862,nan
2863,nan
2864,nan
2865,nan
2866,nan
2867,nan
2868,nan
2869,nan
2870,nan
2871,nan
2872,maisamor
2873,voceeimportante
2874,somos1
2875,tamojunto
2876,nan
2877,nan
2878,nan
2879,nan
2880,nan
2881,nan
2882,nan
2883,nan
2884,nan
2885,nan
2886,nan
2887,catubarao
2888,setembroamarelo
2889,cvv
2890,voluntariado
2891,acolhimento
2892,nan
2893,nan
2894,nan
2895,ladygaga911
2896,nan
2897,nan
2898,nan
2899,nan
2900,nan
2901,setembroamarelo
2902,nan
2903,nan
2904,nan
2905,setembroamarelo
2906,nan
2907,nan
2908,pracegover
2909,nan
2910,setembroamarelo
2911,nan
2912,nan
2913,nan
2914,nan
2915,nan
2916,nan
2917,nan
2918,nan
2919,nan
2920,nan
2921,nan
2922,nan
2923,nan
2924,nan
2925,vocenaoestasozinho
2926,nan
2927,nan
2928,nan
2929,nan
2930,nan
2931,nan
2932,nan
2933,nan
2934,nan
2935,nan
2936,nan
2937,nan
2938,nan
2939,nan
2940,nan
2941,nan
2942,nan
2943,nan
2944,cvv
2945,nan
2946,nan
2947,nan
2948,nan
2949,prevencaodosuicidio
2950,desafiodos40segundos
2951,nan
2952,nan
2953,nan
2954,nan
2955,nan
2956,nan
2957,nan
2958,renatocariello
2959,setembroamarelo
2960,nan
2961,nan
2962,nan
2963,nan
2964,nan
2965,setembroamarelo
2966,nan
2967,nan
2968,nan
2969,nan
2970,nan
2971,nan
2972,dezdesetembro
2973,setembroamarelo
2974,cuidado
2975,sus
2976,deputadofederal
2977,sergiovidigal
2978,nan
2979,nan
2980,nan
2981,nan
2982,nan
2983,nan
2984,nan
2985,setembroamarelo
2986,wevertonsenador
2987,nan
2988,nan
2989,nan
2990,nan
2991,nan
2992,nan
2993,setembroamarelo
2994,nan
2995,nan
2996,nan
2997,setembroamarelo
2998,mogidascruzes
2999,setembroamarelo
3000,nan
3001,nan
3002,nan
3003,ubcmusica
3004,porquemfazamusica
3005,sus
3006,saudemental
3007,nan
3008,nan
3009,nan
3010,nan
3011,nan
3012,nan
3013,setembroamarelo
3014,nan
3015,nan
3016,nan
3017,nan
3018,nan
